,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
213,32.592,-96.881,75115,7/20/2019,13,CHEVROLET,MALIBU,2017,15.16666667,dtime
214,32.607,-96.825,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,28.73333333,dtime
215,32.604,-96.821,75115,7/4/2019,13,CHEVROLET,MALIBU,2017,19.15,dtime
216,32.59,-96.86,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,13.98333333,dtime
217,32.591,-96.847,75115,7/25/2019,13,CHEVROLET,MALIBU,2017,13.28333333,dtime
218,32.591,-96.847,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,11.13333333,dtime
219,32.565,-96.833,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,17.35,dtime
220,32.575,-96.827,75115,7/10/2019,13,CHEVROLET,MALIBU,2017,13.85,dtime
221,32.587,-96.831,75115,7/20/2019,13,CHEVROLET,MALIBU,2017,17.73333333,dtime
222,32.587,-96.831,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,14.7,dtime
223,32.631,-96.858,75115,7/10/2019,13,CHEVROLET,MALIBU,2017,27.91666667,dtime
224,32.606,-96.842,75115,7/21/2019,13,CHEVROLET,MALIBU,2017,21.1,dtime
225,32.589,-96.886,75115,7/30/2019,13,CHEVROLET,MALIBU,2017,8.716666667,dtime
226,32.603,-96.856,75115,7/14/2019,13,CHEVROLET,MALIBU,2017,12.58333333,dtime
227,32.604,-96.855,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,15.5,dtime
228,32.588,-96.87,75115,7/26/2019,13,CHEVROLET,MALIBU,2017,12.96666667,dtime
229,32.604,-96.818,75115,7/8/2019,13,CHEVROLET,MALIBU,2017,8.616666667,dtime
230,32.597,-96.822,75115,7/11/2019,13,CHEVROLET,MALIBU,2017,6,dtime
231,32.603,-96.853,75115,7/8/2019,13,CHEVROLET,MALIBU,2017,22.73333333,dtime
232,32.641,-96.867,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,7.483333333,dtime
233,32.59,-96.88,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,24.43333333,dtime
234,32.603,-96.82,75115,7/7/2019,13,CHEVROLET,MALIBU,2017,18.23333333,dtime
235,32.589,-96.823,75115,7/7/2019,13,CHEVROLET,MALIBU,2017,18.46666667,dtime
236,32.6,-96.864,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,27.83333333,dtime
237,32.604,-96.856,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,7.35,dtime
238,32.6,-96.865,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,7.683333333,dtime
239,32.6,-96.864,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,7.7,dtime
240,32.6,-96.865,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,23.7,dtime
241,32.605,-96.848,75115,7/20/2019,13,CHEVROLET,MALIBU,2017,7.716666667,dtime
242,32.604,-96.857,75115,7/20/2019,13,CHEVROLET,MALIBU,2017,10.18333333,dtime
243,32.648,-96.881,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,10.76666667,dtime
244,32.649,-96.88,75115,7/3/2019,13,CHEVROLET,MALIBU,2017,10.56666667,dtime
245,32.646,-96.878,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,23.98333333,dtime
246,32.59,-96.882,75115,7/19/2019,13,CHEVROLET,MALIBU,2017,7.733333333,dtime
247,32.59,-96.882,75115,7/25/2019,13,CHEVROLET,MALIBU,2017,7.516666667,dtime
248,32.605,-96.812,75115,7/14/2019,13,CHEVROLET,MALIBU,2017,8.083333333,dtime
249,32.574,-96.857,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,8.216666667,dtime
250,32.566,-96.848,75115,7/24/2019,13,CHEVROLET,MALIBU,2017,24.1,dtime
251,32.603,-96.855,75115,7/24/2019,13,CHEVROLET,MALIBU,2017,19.81666667,dtime
252,32.607,-96.822,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,8.733333333,dtime
253,32.605,-96.822,75115,7/29/2019,13,CHEVROLET,MALIBU,2017,6.166666667,dtime
254,32.648,-96.881,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,10.2,dtime
255,32.598,-96.823,75115,7/3/2019,13,CHEVROLET,MALIBU,2017,24.33333333,dtime
256,32.648,-96.881,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,17.55,dtime
257,32.649,-96.881,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,16.63333333,dtime
258,32.641,-96.868,75115,7/4/2019,13,CHEVROLET,MALIBU,2017,6.85,dtime
259,32.605,-96.822,75115,7/8/2019,13,CHEVROLET,MALIBU,2017,6.133333333,dtime
260,32.604,-96.822,75115,7/31/2019,13,CHEVROLET,MALIBU,2017,8.266666667,dtime
261,32.605,-96.822,75115,7/31/2019,13,CHEVROLET,MALIBU,2017,8.883333333,dtime
262,32.59,-96.856,75115,7/17/2019,13,CHEVROLET,MALIBU,2017,8.183333333,dtime
263,32.6,-96.824,75115,7/30/2019,13,CHEVROLET,MALIBU,2017,11.16666667,dtime
264,32.605,-96.825,75115,7/2/2019,13,CHEVROLET,MALIBU,2017,6.716666667,dtime
265,32.607,-96.825,75115,7/10/2019,13,CHEVROLET,MALIBU,2017,14.51666667,dtime
266,32.594,-96.826,75115,7/14/2019,13,CHEVROLET,MALIBU,2017,23.08333333,dtime
267,32.594,-96.827,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,20.15,dtime
268,32.592,-96.881,75115,7/4/2019,13,CHEVROLET,MALIBU,2017,23.3,dtime
269,32.648,-96.881,75115,7/27/2019,13,CHEVROLET,MALIBU,2017,7.433333333,dtime
270,32.592,-96.879,75115,7/15/2019,13,CHEVROLET,MALIBU,2017,9.233333333,dtime
271,32.592,-96.88,75115,7/28/2019,13,CHEVROLET,MALIBU,2017,11.88333333,dtime
272,32.605,-96.818,75115,7/7/2019,13,CHEVROLET,MALIBU,2017,6.283333333,dtime
273,32.591,-96.827,75115,7/28/2019,13,CHEVROLET,MALIBU,2017,11.38333333,dtime
274,32.593,-96.821,75115,7/1/2019,13,CHEVROLET,MALIBU,2017,7.066666667,dtime
275,32.593,-96.847,75115,7/5/2019,13,CHEVROLET,MALIBU,2017,18.55,dtime
276,32.62,-96.857,75115,7/12/2019,13,CHEVROLET,MALIBU,2017,6.35,dtime
277,32.618,-96.851,75115,7/16/2019,13,CHEVROLET,MALIBU,2017,19.1,dtime
278,32.618,-96.851,75115,7/22/2019,13,CHEVROLET,MALIBU,2017,7.6,dtime
