,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
243,32.813,-96.621,75150,10/18/2019,17,CHEVROLET,MALIBU,2017,22.65,dtime
244,32.812,-96.626,75150,10/25/2019,17,CHEVROLET,MALIBU,2017,8.05,dtime
245,32.798,-96.611,75150,10/9/2019,17,CHEVROLET,MALIBU,2017,18.2,dtime
246,32.813,-96.61,75150,10/14/2019,17,CHEVROLET,MALIBU,2017,15.88333333,dtime
247,32.81,-96.618,75150,10/24/2019,17,CHEVROLET,MALIBU,2017,7.2,dtime
248,32.811,-96.612,75150,10/1/2019,17,CHEVROLET,MALIBU,2017,20.68333333,dtime
249,32.811,-96.612,75150,10/7/2019,17,CHEVROLET,MALIBU,2017,20.06666667,dtime
250,32.811,-96.613,75150,10/15/2019,17,CHEVROLET,MALIBU,2017,21.05,dtime
251,32.839,-96.595,75150,10/26/2019,17,CHEVROLET,MALIBU,2017,22.66666667,dtime
252,32.796,-96.628,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,19.03333333,dtime
253,32.808,-96.612,75150,10/3/2019,17,CHEVROLET,MALIBU,2017,15.95,dtime
254,32.813,-96.62,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,7.983333333,dtime
255,32.816,-96.624,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,14.23333333,dtime
256,32.803,-96.624,75150,10/20/2019,17,CHEVROLET,MALIBU,2017,12.21666667,dtime
257,32.815,-96.598,75150,10/25/2019,17,CHEVROLET,MALIBU,2017,27.23333333,dtime
258,32.801,-96.651,75150,10/20/2019,17,CHEVROLET,MALIBU,2017,15.31666667,dtime
259,32.801,-96.651,75150,10/21/2019,17,CHEVROLET,MALIBU,2017,6,dtime
260,32.801,-96.651,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,6.333333333,dtime
261,32.801,-96.651,75150,10/28/2019,17,CHEVROLET,MALIBU,2017,13.93333333,dtime
262,32.801,-96.651,75150,10/30/2019,17,CHEVROLET,MALIBU,2017,15.88333333,dtime
263,32.801,-96.629,75150,10/19/2019,17,CHEVROLET,MALIBU,2017,18.16666667,dtime
264,32.824,-96.623,75150,10/14/2019,17,CHEVROLET,MALIBU,2017,6.066666667,dtime
265,32.829,-96.63,75150,10/21/2019,17,CHEVROLET,MALIBU,2017,12.71666667,dtime
266,32.842,-96.594,75150,10/2/2019,17,CHEVROLET,MALIBU,2017,29.8,dtime
267,32.811,-96.626,75150,10/3/2019,17,CHEVROLET,MALIBU,2017,10.05,dtime
268,32.838,-96.597,75150,10/5/2019,17,CHEVROLET,MALIBU,2017,6.766666667,dtime
269,32.838,-96.597,75150,10/17/2019,17,CHEVROLET,MALIBU,2017,10.43333333,dtime
270,32.812,-96.611,75150,10/11/2019,17,CHEVROLET,MALIBU,2017,12.96666667,dtime
271,32.815,-96.635,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,10.58333333,dtime
272,32.795,-96.628,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,18.31666667,dtime
273,32.801,-96.647,75150,10/10/2019,17,CHEVROLET,MALIBU,2017,6.7,dtime
274,32.801,-96.648,75150,10/10/2019,17,CHEVROLET,MALIBU,2017,9.1,dtime
275,32.808,-96.621,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,26,dtime
276,32.808,-96.615,75150,10/27/2019,17,CHEVROLET,MALIBU,2017,7.45,dtime
277,32.838,-96.597,75150,10/7/2019,17,CHEVROLET,MALIBU,2017,9.566666667,dtime
278,32.838,-96.597,75150,10/22/2019,17,CHEVROLET,MALIBU,2017,12.25,dtime
